course_id;config_id;subpart_id;class_id;class_limit;class_room;class_parent;class_days;class_start;class_length;class_weeks;class_penalty
4;4;5;10;25;;;100000;144;22;1,0101E+12;0
4;4;5;10;25;;;10000;144;22;1,0101E+12;0
4;4;5;10;25;;;1000;144;22;1,0101E+12;0
4;4;5;10;25;;;100;144;22;1,0101E+12;0
4;4;5;10;25;;;1000000;168;22;1,0101E+12;0
4;4;5;10;25;;;100000;168;22;1,0101E+12;0
4;4;5;10;25;;;10000;168;22;1,0101E+12;0
4;4;5;10;25;;;1000;168;22;1,0101E+12;0
4;4;5;10;25;;;100;168;22;1,0101E+12;2
4;4;5;10;25;;;1000000;192;22;1,0101E+12;0
4;4;5;10;25;;;100000;192;22;1,0101E+12;0
4;4;5;10;25;;;10000;192;22;1,0101E+12;0
4;4;5;10;25;;;1000;192;22;1,0101E+12;0
4;4;5;10;25;;;100;192;22;1,0101E+12;2
4;4;5;10;25;;;1000000;216;22;1,0101E+12;18
4;4;5;10;25;;;100000;216;22;1,0101E+12;18
4;4;5;10;25;;;10000;216;22;1,0101E+12;18
4;4;5;10;25;;;1000;216;22;1,0101E+12;18
4;4;5;10;25;;;100;216;22;1,0101E+12;18
4;4;5;11;25;;;1000000;96;22;1,0101E+11;16
4;4;5;11;25;;;100000;96;22;1,0101E+11;16
4;4;5;11;25;;;10000;96;22;1,0101E+11;16
4;4;5;11;25;;;1000;96;22;1,0101E+11;16
4;4;5;11;25;;;100;96;22;1,0101E+11;16
4;4;5;11;25;;;1000000;120;22;1,0101E+11;0
4;4;5;11;25;;;100000;120;22;1,0101E+11;0
4;4;5;11;25;;;10000;120;22;1,0101E+11;0
4;4;5;11;25;;;1000;120;22;1,0101E+11;0
4;4;5;11;25;;;100;120;22;1,0101E+11;0
4;4;5;11;25;;;1000000;144;22;1,0101E+11;0
4;4;5;11;25;;;100000;144;22;1,0101E+11;0
4;4;5;11;25;;;10000;144;22;1,0101E+11;0
4;4;5;11;25;;;1000;144;22;1,0101E+11;0
4;4;5;11;25;;;100;144;22;1,0101E+11;0
4;4;5;11;25;;;1000000;168;22;1,0101E+11;0
4;4;5;11;25;;;100000;168;22;1,0101E+11;0
4;4;5;11;25;;;10000;168;22;1,0101E+11;0
4;4;5;11;25;;;1000;168;22;1,0101E+11;0
4;4;5;11;25;;;100;168;22;1,0101E+11;2
4;4;5;11;25;;;1000000;192;22;1,0101E+11;0
4;4;5;11;25;;;100000;192;22;1,0101E+11;0
4;4;5;11;25;;;10000;192;22;1,0101E+11;0
4;4;5;11;25;;;1000;192;22;1,0101E+11;0
4;4;5;11;25;;;100;192;22;1,0101E+11;2
4;4;5;11;25;;;1000000;216;22;1,0101E+11;18
4;4;5;11;25;;;100000;216;22;1,0101E+11;18
4;4;5;11;25;;;10000;216;22;1,0101E+11;18
4;4;5;11;25;;;1000;216;22;1,0101E+11;18
4;4;5;11;25;;;100;216;22;1,0101E+11;18
4;4;5;12;25;;;1000000;216;22;1,0101E+12;0
4;4;5;12;25;;;100000;216;22;1,0101E+12;0
4;4;5;12;25;;;10000;216;22;1,0101E+12;0
4;4;5;12;25;;;1000;216;22;1,0101E+12;0
4;4;5;13;25;;;1000000;216;22;1,0101E+11;0
4;4;5;13;25;;;100000;216;22;1,0101E+11;0
4;4;5;13;25;;;10000;216;22;1,0101E+11;0
4;4;5;13;25;;;1000;216;22;1,0101E+11;0
5;5;6;14;105;;;1000000;96;22;1,11111E+12;12
5;5;6;14;105;;;100000;96;22;1,11111E+12;12
5;5;6;14;105;;;10000;96;22;1,11111E+12;12
5;5;6;14;105;;;1000;96;22;1,11111E+12;12
5;5;6;14;105;;;100;96;22;1,11111E+12;12
5;5;6;14;105;;;1000000;120;22;1,11111E+12;0
5;5;6;14;105;;;100000;120;22;1,11111E+12;0
5;5;6;14;105;;;10000;120;22;1,11111E+12;0
5;5;6;14;105;;;1000;120;22;1,11111E+12;0
5;5;6;14;105;;;100;120;22;1,11111E+12;0
5;5;6;14;105;;;1000000;144;22;1,11111E+12;0
5;5;6;14;105;;;100000;144;22;1,11111E+12;0
5;5;6;14;105;;;10000;144;22;1,11111E+12;0
5;5;6;14;105;;;1000;144;22;1,11111E+12;0
5;5;6;14;105;;;100;144;22;1,11111E+12;6
5;5;6;14;105;;;1000000;168;22;1,11111E+12;0
5;5;6;14;105;;;100000;168;22;1,11111E+12;0
5;5;6;14;105;;;10000;168;22;1,11111E+12;0
5;5;6;14;105;;;1000;168;22;1,11111E+12;0
5;5;6;14;105;;;100;168;22;1,11111E+12;8
5;5;7;15;35;;;1000000;96;22;1,11111E+12;12
5;5;7;15;35;;;100000;96;22;1,11111E+12;12
5;5;7;15;35;;;10000;96;22;1,11111E+12;12
5;5;7;15;35;;;1000;96;22;1,11111E+12;12
5;5;7;15;35;;;100;96;22;1,11111E+12;12
5;5;7;15;35;;;1000000;120;22;1,11111E+12;0
5;5;7;15;35;;;100000;120;22;1,11111E+12;0
5;5;7;15;35;;;10000;120;22;1,11111E+12;0
5;5;7;15;35;;;1000;120;22;1,11111E+12;0
5;5;7;15;35;;;100;120;22;1,11111E+12;0
5;5;7;15;35;;;1000000;144;22;1,11111E+12;0
5;5;7;15;35;;;100000;144;22;1,11111E+12;0
5;5;7;15;35;;;10000;144;22;1,11111E+12;0
5;5;7;15;35;;;1000;144;22;1,11111E+12;0
5;5;7;15;35;;;100;144;22;1,11111E+12;6
5;5;7;15;35;;;1000000;168;22;1,11111E+12;0
5;5;7;15;35;;;100000;168;22;1,11111E+12;0
5;5;7;15;35;;;10000;168;22;1,11111E+12;0
5;5;7;15;35;;;1000;168;22;1,11111E+12;0
5;5;7;15;35;;;100;168;22;1,11111E+12;8
5;5;7;16;35;;;1000000;96;22;1,11111E+12;12
5;5;7;16;35;;;100000;96;22;1,11111E+12;12
5;5;7;16;35;;;10000;96;22;1,11111E+12;12
5;5;7;16;35;;;1000;96;22;1,11111E+12;12
5;5;7;16;35;;;100;96;22;1,11111E+12;12
5;5;7;16;35;;;1000000;120;22;1,11111E+12;0
5;5;7;16;35;;;100000;120;22;1,11111E+12;0
5;5;7;16;35;;;10000;120;22;1,11111E+12;0
5;5;7;16;35;;;1000;120;22;1,11111E+12;0
5;5;7;16;35;;;100;120;22;1,11111E+12;0
5;5;7;16;35;;;1000000;144;22;1,11111E+12;0
5;5;7;16;35;;;100000;144;22;1,11111E+12;0
5;5;7;16;35;;;10000;144;22;1,11111E+12;0
5;5;7;16;35;;;1000;144;22;1,11111E+12;0
5;5;7;16;35;;;100;144;22;1,11111E+12;6
5;5;7;16;35;;;1000000;168;22;1,11111E+12;0
5;5;7;16;35;;;100000;168;22;1,11111E+12;0
5;5;7;16;35;;;10000;168;22;1,11111E+12;0
5;5;7;16;35;;;1000;168;22;1,11111E+12;0
5;5;7;16;35;;;100;168;22;1,11111E+12;8
5;5;7;17;35;;;1000000;96;22;1,11111E+12;78
5;5;7;17;35;;;100000;96;22;1,11111E+12;78
5;5;7;17;35;;;10000;96;22;1,11111E+12;78
5;5;7;17;35;;;1000;96;22;1,11111E+12;78
5;5;7;17;35;;;100;96;22;1,11111E+12;78
5;5;7;17;35;;;1000000;120;22;1,11111E+12;78
5;5;7;17;35;;;100000;120;22;1,11111E+12;78
5;5;7;17;35;;;10000;120;22;1,11111E+12;78
5;5;7;17;35;;;1000;120;22;1,11111E+12;78
5;5;7;17;35;;;100;120;22;1,11111E+12;78
5;5;7;17;35;;;1000000;144;22;1,11111E+12;78
5;5;7;17;35;;;100000;144;22;1,11111E+12;78
5;5;7;17;35;;;10000;144;22;1,11111E+12;78
5;5;7;17;35;;;1000;144;22;1,11111E+12;78
5;5;7;17;35;;;100;144;22;1,11111E+12;78
5;5;7;17;35;;;1000000;168;22;1,11111E+12;78
5;5;7;17;35;;;100000;168;22;1,11111E+12;78
5;5;7;17;35;;;10000;168;22;1,11111E+12;78
5;5;7;17;35;;;1000;168;22;1,11111E+12;78
5;5;7;17;35;;;100;168;22;1,11111E+12;80
5;5;7;17;35;;;1000000;192;22;1,11111E+12;78
5;5;7;17;35;;;100000;192;22;1,11111E+12;78
5;5;7;17;35;;;10000;192;22;1,11111E+12;78
5;5;7;17;35;;;1000;192;22;1,11111E+12;78
5;5;7;17;35;;;100;192;22;1,11111E+12;80
5;5;7;17;35;;;1000000;216;22;1,11111E+12;0
5;5;7;17;35;;;10000;216;22;1,11111E+12;0
5;5;7;17;35;;;1000;216;22;1,11111E+12;0
5;5;7;17;35;;;100;216;22;1,11111E+12;80
6;6;8;18;20;;;100000;96;22;1,11111E+12;24
6;6;8;18;20;;;10000;96;22;1,11111E+12;24
6;6;8;18;20;;;100000;120;22;1,11111E+12;0
6;6;8;18;20;;;10000;120;22;1,11111E+12;0
6;6;8;18;20;;;100000;144;22;1,11111E+12;0
6;6;8;18;20;;;10000;144;22;1,11111E+12;0
6;6;8;18;20;;;10000;168;22;1,11111E+12;0
6;6;8;18;20;;;10000;192;22;1,11111E+12;24
7;7;9;19;20;;;10000;168;22;1,11111E+12;0
8;8;10;20;120;;;100000;168;22;1,11111E+12;0
9;9;11;21;12;;;100;120;22;1,11111E+12;0
10;10;12;22;15;;;100000;192;22;1,11111E+12;0
11;11;13;23;25;;;10000;144;22;1,11111E+12;0
11;11;13;23;25;;;10000;168;22;1,11111E+12;0
11;11;13;23;25;;;10000;192;22;1,11111E+12;0
11;11;13;23;25;;;10000;216;22;1,11111E+12;2
12;12;14;24;120;;;10000;120;22;1,11111E+12;0
12;12;14;24;120;;;1000;120;22;1,11111E+12;0
12;12;14;24;120;;;10000;144;22;1,11111E+12;0
12;12;14;24;120;;;1000;144;22;1,11111E+12;0
12;12;14;24;120;;;1000000;168;22;1,11111E+12;0
12;12;14;24;120;;;100000;168;22;1,11111E+12;0
12;12;14;24;120;;;10000;168;22;1,11111E+12;0
13;13;15;25;15;;;1000000;120;22;1,11111E+12;0
13;13;15;25;15;;;10000;120;22;1,11111E+12;0
13;13;15;25;15;;;100;120;22;1,11111E+12;0
13;13;15;25;15;;;10000;144;22;1,11111E+12;0
13;13;15;25;15;;;100;144;22;1,11111E+12;0
14;14;16;26;32;;;1000000;96;22;1,11111E+12;0
14;14;16;26;32;;;100000;96;22;1,11111E+12;0
14;14;16;26;32;;;10000;96;22;1,11111E+12;0
14;14;16;26;32;;;1000;96;22;1,11111E+12;0
14;14;16;26;32;;;100;96;22;1,11111E+12;0
14;14;16;26;32;;;1000000;120;22;1,11111E+12;0
14;14;16;26;32;;;100000;120;22;1,11111E+12;0
14;14;16;26;32;;;10000;120;22;1,11111E+12;0
14;14;16;26;32;;;1000;120;22;1,11111E+12;0
14;14;16;26;32;;;100;120;22;1,11111E+12;0
15;15;17;27;600;;;1000000;96;22;1,11111E+12;0
15;15;18;28;25;;;1000000;120;22;1,11111E+12;0
15;15;18;28;25;;;100000;120;22;1,11111E+12;0
15;15;18;28;25;;;10000;120;22;1,11111E+12;0
15;15;18;28;25;;;1000;120;22;1,11111E+12;0
15;15;18;28;25;;;100;120;22;1,11111E+12;0
15;15;18;28;25;;;1000000;144;22;1,11111E+12;0
15;15;18;28;25;;;100000;144;22;1,11111E+12;0
15;15;18;28;25;;;10000;144;22;1,11111E+12;0
15;15;18;28;25;;;1000;144;22;1,11111E+12;0
15;15;18;28;25;;;100;144;22;1,11111E+12;32
15;15;18;28;25;;;10000;168;22;1,11111E+12;0
15;15;18;28;25;;;100;168;22;1,11111E+12;34
15;15;18;28;25;;;1000000;192;22;1,11111E+12;8
15;15;18;28;25;;;100000;192;22;1,11111E+12;8
15;15;18;28;25;;;100;192;22;1,11111E+12;34
15;15;18;29;25;;;1000000;120;22;1,11111E+12;0
15;15;18;30;25;;;100000;96;22;1,11111E+12;0
15;15;18;30;25;;;10000;96;22;1,11111E+12;0
15;15;18;30;25;;;1000;96;22;1,11111E+12;0
15;15;18;30;25;;;100;96;22;1,11111E+12;0
15;15;18;30;25;;;100000;120;22;1,11111E+12;0
15;15;18;30;25;;;10000;120;22;1,11111E+12;0
15;15;18;30;25;;;1000;120;22;1,11111E+12;0
15;15;18;30;25;;;100;120;22;1,11111E+12;0
15;15;18;30;25;;;100000;144;22;1,11111E+12;0
15;15;18;30;25;;;10000;144;22;1,11111E+12;0
15;15;18;30;25;;;1000;144;22;1,11111E+12;0
15;15;18;30;25;;;100;144;22;1,11111E+12;24
15;15;18;30;25;;;100000;168;22;1,11111E+12;0
15;15;18;30;25;;;10000;168;22;1,11111E+12;0
15;15;18;30;25;;;1000;168;22;1,11111E+12;0
15;15;18;30;25;;;100;168;22;1,11111E+12;26
15;15;18;30;25;;;100000;192;22;1,11111E+12;6
15;15;18;30;25;;;10000;192;22;1,11111E+12;6
15;15;18;30;25;;;1000;192;22;1,11111E+12;6
15;15;18;30;25;;;100;192;22;1,11111E+12;26
15;15;18;30;25;;;100000;216;22;1,11111E+12;26
15;15;18;30;25;;;10000;216;22;1,11111E+12;26
15;15;18;30;25;;;1000;216;22;1,11111E+12;26
15;15;18;30;25;;;100;216;22;1,11111E+12;26
15;15;18;31;25;;;100000;96;22;1,11111E+12;0
15;15;18;31;25;;;10000;96;22;1,11111E+12;0
15;15;18;31;25;;;1000;96;22;1,11111E+12;0
15;15;18;31;25;;;100;96;22;1,11111E+12;0
15;15;18;31;25;;;1000000;120;22;1,11111E+12;0
15;15;18;31;25;;;100000;120;22;1,11111E+12;0
15;15;18;31;25;;;10000;120;22;1,11111E+12;0
15;15;18;31;25;;;1000;120;22;1,11111E+12;0
15;15;18;31;25;;;100;120;22;1,11111E+12;0
15;15;18;31;25;;;1000000;144;22;1,11111E+12;0
15;15;18;31;25;;;100000;144;22;1,11111E+12;0
15;15;18;31;25;;;10000;144;22;1,11111E+12;0
15;15;18;31;25;;;1000;144;22;1,11111E+12;0
15;15;18;31;25;;;100;144;22;1,11111E+12;30
15;15;18;31;25;;;1000000;168;22;1,11111E+12;0
15;15;18;31;25;;;100000;168;22;1,11111E+12;0
15;15;18;31;25;;;10000;168;22;1,11111E+12;0
15;15;18;31;25;;;1000;168;22;1,11111E+12;0
15;15;18;31;25;;;100;168;22;1,11111E+12;32
15;15;18;31;25;;;1000000;192;22;1,11111E+12;12
15;15;18;31;25;;;100000;192;22;1,11111E+12;12
15;15;18;31;25;;;10000;192;22;1,11111E+12;12
15;15;18;31;25;;;1000;192;22;1,11111E+12;12
15;15;18;31;25;;;100;192;22;1,11111E+12;32
15;15;18;31;25;;;1000000;216;22;1,11111E+12;32
15;15;18;31;25;;;100000;216;22;1,11111E+12;32
15;15;18;31;25;;;10000;216;22;1,11111E+12;32
15;15;18;31;25;;;1000;216;22;1,11111E+12;32
15;15;18;31;25;;;100;216;22;1,11111E+12;32
15;15;18;32;25;;;100000;96;22;1,11111E+12;0
15;15;18;32;25;;;10000;96;22;1,11111E+12;0
15;15;18;32;25;;;1000;96;22;1,11111E+12;0
15;15;18;32;25;;;100;96;22;1,11111E+12;0
15;15;18;32;25;;;1000000;120;22;1,11111E+12;0
15;15;18;32;25;;;100000;120;22;1,11111E+12;0
15;15;18;32;25;;;10000;120;22;1,11111E+12;0
15;15;18;32;25;;;1000;120;22;1,11111E+12;0
15;15;18;32;25;;;100;120;22;1,11111E+12;0
15;15;18;32;25;;;1000000;144;22;1,11111E+12;0
15;15;18;32;25;;;100000;144;22;1,11111E+12;0
15;15;18;32;25;;;10000;144;22;1,11111E+12;0
15;15;18;32;25;;;1000;144;22;1,11111E+12;0
15;15;18;32;25;;;100;144;22;1,11111E+12;30
15;15;18;32;25;;;1000000;168;22;1,11111E+12;0
15;15;18;32;25;;;100000;168;22;1,11111E+12;0
15;15;18;32;25;;;10000;168;22;1,11111E+12;0
15;15;18;32;25;;;1000;168;22;1,11111E+12;0
15;15;18;32;25;;;100;168;22;1,11111E+12;32
15;15;18;32;25;;;1000000;192;22;1,11111E+12;12
15;15;18;32;25;;;100000;192;22;1,11111E+12;12
15;15;18;32;25;;;10000;192;22;1,11111E+12;12
15;15;18;32;25;;;1000;192;22;1,11111E+12;12
15;15;18;32;25;;;100;192;22;1,11111E+12;32
15;15;18;32;25;;;1000000;216;22;1,11111E+12;32
15;15;18;32;25;;;100000;216;22;1,11111E+12;32
15;15;18;32;25;;;10000;216;22;1,11111E+12;32
15;15;18;32;25;;;1000;216;22;1,11111E+12;32
15;15;18;32;25;;;100;216;22;1,11111E+12;32
15;15;18;33;25;;;100000;96;22;1,11111E+12;0
15;15;18;33;25;;;10000;96;22;1,11111E+12;0
15;15;18;33;25;;;1000;96;22;1,11111E+12;0
15;15;18;33;25;;;100;96;22;1,11111E+12;0
15;15;18;33;25;;;1000000;120;22;1,11111E+12;0
15;15;18;33;25;;;100000;120;22;1,11111E+12;0
15;15;18;33;25;;;10000;120;22;1,11111E+12;0
15;15;18;33;25;;;1000;120;22;1,11111E+12;0
15;15;18;33;25;;;100;120;22;1,11111E+12;0
15;15;18;33;25;;;100000;144;22;1,11111E+12;6
15;15;18;33;25;;;10000;144;22;1,11111E+12;6
15;15;18;33;25;;;100;144;22;1,11111E+12;30
15;15;18;33;25;;;100000;168;22;1,11111E+12;6
15;15;18;33;25;;;10000;168;22;1,11111E+12;6
15;15;18;33;25;;;100;168;22;1,11111E+12;32
15;15;18;33;25;;;100000;192;22;1,11111E+12;12
15;15;18;33;25;;;10000;192;22;1,11111E+12;12
15;15;18;33;25;;;100;192;22;1,11111E+12;32
15;15;18;33;25;;;100000;216;22;1,11111E+12;32
15;15;18;33;25;;;10000;216;22;1,11111E+12;32
15;15;18;33;25;;;100;216;22;1,11111E+12;32
15;15;18;34;25;;;100000;96;22;1,11111E+12;0
15;15;18;34;25;;;10000;96;22;1,11111E+12;0
15;15;18;34;25;;;1000;96;22;1,11111E+12;0
15;15;18;34;25;;;100;96;22;1,11111E+12;0
15;15;18;34;25;;;1000000;120;22;1,11111E+12;0
15;15;18;34;25;;;100000;120;22;1,11111E+12;0
15;15;18;34;25;;;10000;120;22;1,11111E+12;0
15;15;18;34;25;;;1000;120;22;1,11111E+12;0
15;15;18;34;25;;;100;120;22;1,11111E+12;0
15;15;18;34;25;;;100000;144;22;1,11111E+12;6
15;15;18;34;25;;;10000;144;22;1,11111E+12;6
15;15;18;34;25;;;100;144;22;1,11111E+12;30
15;15;18;34;25;;;100000;168;22;1,11111E+12;6
15;15;18;34;25;;;10000;168;22;1,11111E+12;6
15;15;18;34;25;;;100;168;22;1,11111E+12;32
15;15;18;34;25;;;100000;192;22;1,11111E+12;12
15;15;18;34;25;;;10000;192;22;1,11111E+12;12
15;15;18;34;25;;;100;192;22;1,11111E+12;32
15;15;18;34;25;;;100000;216;22;1,11111E+12;32
15;15;18;34;25;;;10000;216;22;1,11111E+12;32
15;15;18;34;25;;;100;216;22;1,11111E+12;32
15;15;18;35;25;;;100000;96;22;1,11111E+12;6
15;15;18;35;25;;;10000;96;22;1,11111E+12;6
15;15;18;35;25;;;1000;96;22;1,11111E+12;6
15;15;18;35;25;;;100;96;22;1,11111E+12;6
15;15;18;35;25;;;100000;120;22;1,11111E+12;0
15;15;18;35;25;;;10000;120;22;1,11111E+12;0
15;15;18;35;25;;;1000;120;22;1,11111E+12;0
15;15;18;35;25;;;1000000;144;22;1,11111E+12;0
15;15;18;35;25;;;100000;144;22;1,11111E+12;0
15;15;18;35;25;;;10000;144;22;1,11111E+12;0
15;15;18;35;25;;;1000;144;22;1,11111E+12;0
15;15;18;35;25;;;100;144;22;1,11111E+12;30
15;15;18;35;25;;;1000000;168;22;1,11111E+12;0
15;15;18;35;25;;;10000;168;22;1,11111E+12;0
15;15;18;35;25;;;1000;168;22;1,11111E+12;0
15;15;18;35;25;;;100;168;22;1,11111E+12;32
15;15;18;35;25;;;1000000;192;22;1,11111E+12;12
15;15;18;35;25;;;100000;192;22;1,11111E+12;12
15;15;18;35;25;;;10000;192;22;1,11111E+12;12
15;15;18;35;25;;;1000;192;22;1,11111E+12;12
15;15;18;35;25;;;100;192;22;1,11111E+12;32
15;15;18;35;25;;;1000000;216;22;1,11111E+12;32
15;15;18;35;25;;;100000;216;22;1,11111E+12;32
15;15;18;35;25;;;10000;216;22;1,11111E+12;32
15;15;18;35;25;;;1000;216;22;1,11111E+12;32
15;15;18;35;25;;;100;216;22;1,11111E+12;32
15;15;18;36;25;;;100000;96;22;1,11111E+12;0
15;15;18;36;25;;;10000;96;22;1,11111E+12;0
15;15;18;36;25;;;1000;96;22;1,11111E+12;0
15;15;18;36;25;;;100;96;22;1,11111E+12;0
15;15;18;36;25;;;1000000;120;22;1,11111E+12;0
15;15;18;36;25;;;100000;120;22;1,11111E+12;0
15;15;18;36;25;;;10000;120;22;1,11111E+12;0
15;15;18;36;25;;;1000;120;22;1,11111E+12;0
15;15;18;36;25;;;100;120;22;1,11111E+12;0
15;15;18;36;25;;;1000000;144;22;1,11111E+12;0
15;15;18;36;25;;;100000;144;22;1,11111E+12;0
15;15;18;36;25;;;10000;144;22;1,11111E+12;0
15;15;18;36;25;;;1000;144;22;1,11111E+12;0
15;15;18;36;25;;;100;144;22;1,11111E+12;40
15;15;18;36;25;;;1000000;168;22;1,11111E+12;0
15;15;18;36;25;;;100000;168;22;1,11111E+12;0
15;15;18;36;25;;;10000;168;22;1,11111E+12;0
15;15;18;36;25;;;1000;168;22;1,11111E+12;0
15;15;18;36;25;;;100;168;22;1,11111E+12;42
15;15;18;36;25;;;1000000;192;22;1,11111E+12;10
15;15;18;36;25;;;100000;192;22;1,11111E+12;10
15;15;18;36;25;;;10000;192;22;1,11111E+12;10
15;15;18;36;25;;;1000;192;22;1,11111E+12;10
15;15;18;36;25;;;100;192;22;1,11111E+12;42
15;15;18;36;25;;;1000000;216;22;1,11111E+12;42
15;15;18;36;25;;;100000;216;22;1,11111E+12;42
15;15;18;36;25;;;10000;216;22;1,11111E+12;42
15;15;18;36;25;;;1000;216;22;1,11111E+12;42
15;15;18;36;25;;;100;216;22;1,11111E+12;42
15;15;18;37;25;;;100000;96;22;1,11111E+12;0
15;15;18;37;25;;;10000;96;22;1,11111E+12;0
15;15;18;37;25;;;1000;96;22;1,11111E+12;0
15;15;18;37;25;;;100;96;22;1,11111E+12;0
15;15;18;37;25;;;100000;120;22;1,11111E+12;24
15;15;18;37;25;;;10000;120;22;1,11111E+12;24
15;15;18;37;25;;;1000;120;22;1,11111E+12;24
15;15;18;37;25;;;100;120;22;1,11111E+12;24
15;15;18;37;25;;;100000;144;22;1,11111E+12;24
15;15;18;37;25;;;10000;144;22;1,11111E+12;24
15;15;18;37;25;;;1000;144;22;1,11111E+12;24
15;15;18;37;25;;;100;144;22;1,11111E+12;48
15;15;18;38;25;;;100000;96;22;1,11111E+12;0
15;15;18;38;25;;;10000;96;22;1,11111E+12;0
15;15;18;38;25;;;1000;96;22;1,11111E+12;0
15;15;18;38;25;;;100;96;22;1,11111E+12;0
15;15;18;38;25;;;1000000;120;22;1,11111E+12;0
15;15;18;38;25;;;100000;120;22;1,11111E+12;0
15;15;18;38;25;;;10000;120;22;1,11111E+12;0
15;15;18;38;25;;;1000;120;22;1,11111E+12;0
15;15;18;38;25;;;100;120;22;1,11111E+12;0
15;15;18;38;25;;;1000000;144;22;1,11111E+12;0
15;15;18;38;25;;;100000;144;22;1,11111E+12;0
15;15;18;38;25;;;10000;144;22;1,11111E+12;0
15;15;18;38;25;;;1000;144;22;1,11111E+12;0
15;15;18;38;25;;;100;144;22;1,11111E+12;40
15;15;18;38;25;;;1000000;168;22;1,11111E+12;0
15;15;18;38;25;;;100000;168;22;1,11111E+12;0
15;15;18;38;25;;;10000;168;22;1,11111E+12;0
15;15;18;38;25;;;1000;168;22;1,11111E+12;0
15;15;18;38;25;;;100;168;22;1,11111E+12;42
15;15;18;38;25;;;1000000;192;22;1,11111E+12;10
15;15;18;38;25;;;100000;192;22;1,11111E+12;10
15;15;18;38;25;;;10000;192;22;1,11111E+12;10
