course_id,config_id,subpart_id,class_id,class_limit,class_room,class_parent,class_days,class_start,class_length,class_weeks,class_penalty
9,9,10,10,34,,9,0000100,96,22,11111111111111,0
9,9,10,10,34,,9,1000000,120,22,11111111111111,0
9,9,10,10,34,,9,0100000,120,22,11111111111111,0
9,9,10,10,34,,9,0010000,120,22,11111111111111,0
9,9,10,10,34,,9,0001000,120,22,11111111111111,0
9,9,10,10,34,,9,0000100,120,22,11111111111111,0
9,9,10,10,34,,9,1000000,144,22,11111111111111,0
9,9,10,10,34,,9,0100000,144,22,11111111111111,0
9,9,10,10,34,,9,0010000,144,22,11111111111111,0
9,9,10,10,34,,9,0001000,144,22,11111111111111,0
9,9,10,10,34,,9,0000100,144,22,11111111111111,0
9,9,10,10,34,,9,1000000,168,22,11111111111111,0
9,9,10,10,34,,9,0100000,168,22,11111111111111,0
9,9,10,10,34,,9,0010000,168,22,11111111111111,0
9,9,10,10,34,,9,0001000,168,22,11111111111111,0
9,9,10,10,34,,9,0000100,168,22,11111111111111,2
9,9,10,10,34,,9,1000000,192,22,11111111111111,0
9,9,10,10,34,,9,0100000,192,22,11111111111111,0
9,9,10,10,34,,9,0010000,192,22,11111111111111,0
9,9,10,10,34,,9,0001000,192,22,11111111111111,0
9,9,10,10,34,,9,0000100,192,22,11111111111111,2
9,9,10,10,34,,9,1000000,216,22,11111111111111,2
9,9,10,10,34,,9,0100000,216,22,11111111111111,2
9,9,10,10,34,,9,0010000,216,22,11111111111111,2
9,9,10,10,34,,9,0001000,216,22,11111111111111,2
9,9,10,10,34,,9,0000100,216,22,11111111111111,2
10,10,11,11,129,,,0100000,168,22,11111111111111,0
11,11,12,12,15,,,0000100,120,22,11111111111111,0
12,12,13,13,15,,,0100000,192,22,11111111111111,0
13,13,14,14,10,,,1000000,120,22,11111111111111,0
14,14,15,15,77,,,1000000,96,22,11111111111111,0
14,14,15,15,77,,,0100000,96,22,11111111111111,0
14,14,15,15,77,,,0010000,96,22,11111111111111,0
14,14,15,15,77,,,0001000,96,22,11111111111111,0
14,14,15,15,77,,,0000100,96,22,11111111111111,0
14,14,15,15,77,,,1000000,120,22,11111111111111,0
14,14,15,15,77,,,0100000,120,22,11111111111111,0
14,14,15,15,77,,,0010000,120,22,11111111111111,0
14,14,15,15,77,,,0001000,120,22,11111111111111,0
14,14,15,15,77,,,0000100,120,22,11111111111111,0
15,15,16,16,25,,,1000000,120,22,11111111111111,0
15,15,16,16,25,,,0100000,120,22,11111111111111,0
15,15,16,16,25,,,0010000,120,22,11111111111111,0
15,15,16,16,25,,,0001000,120,22,11111111111111,0
15,15,16,16,25,,,0000100,120,22,11111111111111,0
15,15,16,16,25,,,0010000,144,22,11111111111111,0
15,15,16,16,25,,,0001000,144,22,11111111111111,0
15,15,16,16,25,,,0000100,144,22,11111111111111,0
15,15,16,16,25,,,0010000,168,22,11111111111111,0
15,15,16,16,25,,,0001000,168,22,11111111111111,0
15,15,16,16,25,,,0000100,168,22,11111111111111,2
16,16,17,17,47,,,0001000,120,22,11111111111111,24
16,16,17,17,47,,,0100000,144,22,11111111111111,0
16,16,17,17,47,,,0001000,144,22,11111111111111,24
16,16,17,17,47,,,0001000,168,22,11111111111111,24
16,16,17,17,47,,,1000000,192,22,11111111111111,24
16,16,17,17,47,,,0010000,192,22,11111111111111,30
16,16,18,18,22,,,1000000,96,22,11111111111111,0
16,16,18,18,22,,,0100000,96,22,11111111111111,0
16,16,18,18,22,,,0010000,96,22,11111111111111,0
16,16,18,18,22,,,0001000,96,22,11111111111111,0
16,16,18,18,22,,,0000100,96,22,11111111111111,0
16,16,18,18,22,,,1000000,120,22,11111111111111,0
16,16,18,18,22,,,0100000,120,22,11111111111111,0
16,16,18,18,22,,,0010000,120,22,11111111111111,0
16,16,18,18,22,,,0001000,120,22,11111111111111,0
16,16,18,18,22,,,0000100,120,22,11111111111111,0
16,16,18,18,22,,,1000000,144,22,11111111111111,0
16,16,18,18,22,,,0100000,144,22,11111111111111,0
16,16,18,18,22,,,0010000,144,22,11111111111111,0
16,16,18,18,22,,,0001000,144,22,11111111111111,0
16,16,18,18,22,,,0000100,144,22,11111111111111,0
16,16,18,18,22,,,1000000,168,22,11111111111111,0
16,16,18,18,22,,,0100000,168,22,11111111111111,0
16,16,18,18,22,,,0010000,168,22,11111111111111,0
16,16,18,18,22,,,0001000,168,22,11111111111111,0
16,16,18,18,22,,,0000100,168,22,11111111111111,2
16,16,18,18,22,,,1000000,192,22,11111111111111,0
16,16,18,18,22,,,0100000,192,22,11111111111111,0
16,16,18,18,22,,,0010000,192,22,11111111111111,0
16,16,18,18,22,,,0001000,192,22,11111111111111,0
16,16,18,18,22,,,0000100,192,22,11111111111111,2
16,16,18,19,26,,,1000000,96,22,11111111111111,0
16,16,18,19,26,,,0100000,96,22,11111111111111,0
16,16,18,19,26,,,0010000,96,22,11111111111111,0
16,16,18,19,26,,,0001000,96,22,11111111111111,0
16,16,18,19,26,,,0000100,96,22,11111111111111,6
16,16,18,19,26,,,1000000,120,22,11111111111111,0
16,16,18,19,26,,,0100000,120,22,11111111111111,0
16,16,18,19,26,,,0010000,120,22,11111111111111,0
16,16,18,19,26,,,0001000,120,22,11111111111111,0
16,16,18,19,26,,,0000100,120,22,11111111111111,6
16,16,18,19,26,,,1000000,144,22,11111111111111,0
16,16,18,19,26,,,0100000,144,22,11111111111111,0
16,16,18,19,26,,,0010000,144,22,11111111111111,0
16,16,18,19,26,,,0001000,144,22,11111111111111,0
16,16,18,19,26,,,0000100,144,22,11111111111111,6
16,16,18,19,26,,,1000000,168,22,11111111111111,0
16,16,18,19,26,,,0100000,168,22,11111111111111,0
16,16,18,19,26,,,0010000,168,22,11111111111111,0
16,16,18,19,26,,,0001000,168,22,11111111111111,0
16,16,18,19,26,,,0000100,168,22,11111111111111,8
16,16,18,19,26,,,1000000,192,22,11111111111111,0
16,16,18,19,26,,,0100000,192,22,11111111111111,0
16,16,18,19,26,,,0010000,192,22,11111111111111,0
16,16,18,19,26,,,0001000,192,22,11111111111111,0
16,16,18,19,26,,,0000100,192,22,11111111111111,8
16,16,18,19,26,,,1000000,216,22,11111111111111,2
16,16,18,19,26,,,0100000,216,22,11111111111111,2
16,16,18,19,26,,,0010000,216,22,11111111111111,2
16,16,18,19,26,,,0001000,216,22,11111111111111,2
16,16,18,19,26,,,0000100,216,22,11111111111111,8
17,17,19,20,525,,,0010000,120,22,11111111111111,0
17,17,19,20,525,,,0001000,120,22,11111111111111,0
17,17,19,20,525,,,0000100,120,22,11111111111111,0
17,17,19,20,525,,,0100000,144,22,11111111111111,24
17,17,19,20,525,,,0010000,144,22,11111111111111,0
17,17,19,20,525,,,0001000,144,22,11111111111111,0
17,17,19,20,525,,,0100000,168,22,11111111111111,0
17,17,19,20,525,,,0010000,168,22,11111111111111,0
17,17,19,20,525,,,0001000,168,22,11111111111111,0
17,17,19,20,525,,,0100000,192,22,11111111111111,0
17,17,19,20,525,,,0010000,192,22,11111111111111,0
17,17,19,20,525,,,0001000,192,22,11111111111111,0
17,17,20,21,26,,,1000000,96,22,11111111111111,6
17,17,20,21,26,,,0100000,96,22,11111111111111,6
17,17,20,21,26,,,0010000,96,22,11111111111111,6
17,17,20,21,26,,,0001000,96,22,11111111111111,6
17,17,20,21,26,,,1000000,120,22,11111111111111,0
17,17,20,21,26,,,0100000,120,22,11111111111111,0
17,17,20,21,26,,,0010000,120,22,11111111111111,0
17,17,20,21,26,,,0001000,120,22,11111111111111,0
17,17,20,21,26,,,1000000,144,22,11111111111111,0
17,17,20,21,26,,,0100000,144,22,11111111111111,0
17,17,20,21,26,,,0010000,144,22,11111111111111,0
17,17,20,21,26,,,0001000,144,22,11111111111111,0
17,17,20,21,26,,,1000000,168,22,11111111111111,0
17,17,20,21,26,,,0100000,168,22,11111111111111,0
17,17,20,21,26,,,0010000,168,22,11111111111111,0
17,17,20,21,26,,,0001000,168,22,11111111111111,0
17,17,20,21,26,,,1000000,192,22,11111111111111,6
17,17,20,21,26,,,0100000,192,22,11111111111111,6
17,17,20,21,26,,,0010000,192,22,11111111111111,6
17,17,20,21,26,,,0001000,192,22,11111111111111,6
17,17,20,21,26,,,1000000,216,22,11111111111111,8
17,17,20,21,26,,,0100000,216,22,11111111111111,8
17,17,20,21,26,,,0010000,216,22,11111111111111,8
17,17,20,21,26,,,0001000,216,22,11111111111111,8
17,17,20,22,26,,,1000000,96,22,11111111111111,6
17,17,20,22,26,,,0100000,96,22,11111111111111,6
17,17,20,22,26,,,0010000,96,22,11111111111111,6
17,17,20,22,26,,,0001000,96,22,11111111111111,6
17,17,20,22,26,,,1000000,120,22,11111111111111,0
17,17,20,22,26,,,0100000,120,22,11111111111111,0
17,17,20,22,26,,,0010000,120,22,11111111111111,0
17,17,20,22,26,,,0001000,120,22,11111111111111,0
17,17,20,22,26,,,1000000,144,22,11111111111111,0
17,17,20,22,26,,,0100000,144,22,11111111111111,0
17,17,20,22,26,,,0010000,144,22,11111111111111,0
17,17,20,22,26,,,0001000,144,22,11111111111111,0
17,17,20,22,26,,,1000000,168,22,11111111111111,0
17,17,20,22,26,,,0100000,168,22,11111111111111,0
17,17,20,22,26,,,0010000,168,22,11111111111111,0
17,17,20,22,26,,,0001000,168,22,11111111111111,0
17,17,20,22,26,,,1000000,192,22,11111111111111,6
17,17,20,22,26,,,0100000,192,22,11111111111111,6
17,17,20,22,26,,,0010000,192,22,11111111111111,6
17,17,20,22,26,,,0001000,192,22,11111111111111,6
17,17,20,22,26,,,1000000,216,22,11111111111111,8
17,17,20,22,26,,,0100000,216,22,11111111111111,8
17,17,20,22,26,,,0010000,216,22,11111111111111,8
17,17,20,22,26,,,0001000,216,22,11111111111111,8
17,17,20,23,26,,,1000000,120,22,11111111111111,0
17,17,20,23,26,,,0100000,120,22,11111111111111,0
17,17,20,23,26,,,0010000,120,22,11111111111111,0
17,17,20,23,26,,,0001000,120,22,11111111111111,0
17,17,20,23,26,,,0000100,120,22,11111111111111,0
17,17,20,23,26,,,1000000,144,22,11111111111111,0
17,17,20,23,26,,,0100000,144,22,11111111111111,0
17,17,20,23,26,,,0010000,144,22,11111111111111,0
17,17,20,23,26,,,0001000,144,22,11111111111111,0
17,17,20,23,26,,,0000100,144,22,11111111111111,0
17,17,20,23,26,,,1000000,168,22,11111111111111,0
17,17,20,23,26,,,0010000,168,22,11111111111111,0
17,17,20,23,26,,,0000100,168,22,11111111111111,2
17,17,20,23,26,,,1000000,192,22,11111111111111,0
17,17,20,23,26,,,0100000,192,22,11111111111111,0
17,17,20,23,26,,,0000100,192,22,11111111111111,2
17,17,20,24,25,,,1000000,120,22,11111111111111,0
17,17,20,24,25,,,0100000,120,22,11111111111111,0
17,17,20,24,25,,,0010000,120,22,11111111111111,0
17,17,20,24,25,,,0001000,120,22,11111111111111,0
17,17,20,24,25,,,0000100,120,22,11111111111111,0
17,17,20,24,25,,,1000000,144,22,11111111111111,0
17,17,20,24,25,,,0100000,144,22,11111111111111,0
17,17,20,24,25,,,0010000,144,22,11111111111111,0
17,17,20,24,25,,,0001000,144,22,11111111111111,0
17,17,20,24,25,,,0000100,144,22,11111111111111,0
17,17,20,24,25,,,1000000,168,22,11111111111111,0
17,17,20,24,25,,,0010000,168,22,11111111111111,0
17,17,20,24,25,,,0000100,168,22,11111111111111,2
17,17,20,24,25,,,1000000,192,22,11111111111111,0
17,17,20,24,25,,,0100000,192,22,11111111111111,0
17,17,20,24,25,,,0000100,192,22,11111111111111,2
17,17,20,25,25,,,1000000,120,22,11111111111111,0
17,17,20,25,25,,,0100000,120,22,11111111111111,0
17,17,20,25,25,,,0010000,120,22,11111111111111,0
17,17,20,25,25,,,0001000,120,22,11111111111111,0
17,17,20,25,25,,,0000100,120,22,11111111111111,0
17,17,20,25,25,,,1000000,144,22,11111111111111,0
17,17,20,25,25,,,0100000,144,22,11111111111111,0
17,17,20,25,25,,,0010000,144,22,11111111111111,0
17,17,20,25,25,,,0001000,144,22,11111111111111,0
17,17,20,25,25,,,0000100,144,22,11111111111111,0
17,17,20,25,25,,,1000000,168,22,11111111111111,0
17,17,20,25,25,,,0010000,168,22,11111111111111,0
17,17,20,25,25,,,0000100,168,22,11111111111111,2
17,17,20,25,25,,,1000000,192,22,11111111111111,0
17,17,20,25,25,,,0100000,192,22,11111111111111,0
17,17,20,25,25,,,0000100,192,22,11111111111111,2
17,17,20,26,26,,,1000000,96,22,11111111111111,0
17,17,20,26,26,,,0100000,96,22,11111111111111,0
17,17,20,26,26,,,0010000,96,22,11111111111111,0
17,17,20,26,26,,,0001000,96,22,11111111111111,0
17,17,20,26,26,,,0000100,96,22,11111111111111,0
17,17,20,26,26,,,1000000,120,22,11111111111111,0
17,17,20,26,26,,,0100000,120,22,11111111111111,0
17,17,20,26,26,,,0010000,120,22,11111111111111,0
17,17,20,26,26,,,0001000,120,22,11111111111111,0
17,17,20,26,26,,,0000100,120,22,11111111111111,0
17,17,20,26,26,,,1000000,144,22,11111111111111,0
17,17,20,26,26,,,0100000,144,22,11111111111111,0
17,17,20,26,26,,,0010000,144,22,11111111111111,0
17,17,20,26,26,,,0001000,144,22,11111111111111,0
17,17,20,26,26,,,0000100,144,22,11111111111111,0
17,17,20,26,26,,,1000000,168,22,11111111111111,0
17,17,20,26,26,,,0100000,168,22,11111111111111,0
17,17,20,26,26,,,0010000,168,22,11111111111111,0
17,17,20,26,26,,,0001000,168,22,11111111111111,0
17,17,20,26,26,,,0000100,168,22,11111111111111,2
17,17,20,26,26,,,1000000,192,22,11111111111111,0
17,17,20,26,26,,,0100000,192,22,11111111111111,0
17,17,20,26,26,,,0010000,192,22,11111111111111,0
17,17,20,26,26,,,0001000,192,22,11111111111111,0
17,17,20,26,26,,,0000100,192,22,11111111111111,2
17,17,20,27,26,,,1000000,96,22,11111111111111,0
17,17,20,27,26,,,0100000,96,22,11111111111111,0
17,17,20,27,26,,,0010000,96,22,11111111111111,0
17,17,20,27,26,,,0001000,96,22,11111111111111,0
17,17,20,27,26,,,0000100,96,22,11111111111111,0
17,17,20,27,26,,,1000000,120,22,11111111111111,0
17,17,20,27,26,,,0100000,120,22,11111111111111,0
17,17,20,27,26,,,0010000,120,22,11111111111111,0
17,17,20,27,26,,,0001000,120,22,11111111111111,0
17,17,20,27,26,,,0000100,120,22,11111111111111,0
17,17,20,27,26,,,1000000,144,22,11111111111111,0
17,17,20,27,26,,,0100000,144,22,11111111111111,0
17,17,20,27,26,,,0010000,144,22,11111111111111,0
17,17,20,27,26,,,0001000,144,22,11111111111111,0
17,17,20,27,26,,,0000100,144,22,11111111111111,0
17,17,20,27,26,,,1000000,168,22,11111111111111,0
17,17,20,27,26,,,0100000,168,22,11111111111111,0
17,17,20,27,26,,,0010000,168,22,11111111111111,0
17,17,20,27,26,,,0001000,168,22,11111111111111,0
17,17,20,27,26,,,0000100,168,22,11111111111111,2
17,17,20,27,26,,,1000000,192,22,11111111111111,0
17,17,20,27,26,,,0100000,192,22,11111111111111,0
17,17,20,27,26,,,0010000,192,22,11111111111111,0
17,17,20,27,26,,,0001000,192,22,11111111111111,0
17,17,20,27,26,,,0000100,192,22,11111111111111,2
17,17,20,28,26,,,1000000,96,22,11111111111111,6
17,17,20,28,26,,,0100000,96,22,11111111111111,6
17,17,20,28,26,,,0010000,96,22,11111111111111,6
17,17,20,28,26,,,0001000,96,22,11111111111111,6
17,17,20,28,26,,,1000000,120,22,11111111111111,0
17,17,20,28,26,,,0100000,120,22,11111111111111,0
17,17,20,28,26,,,0010000,120,22,11111111111111,0
17,17,20,28,26,,,0001000,120,22,11111111111111,0
17,17,20,28,26,,,1000000,144,22,11111111111111,0
17,17,20,28,26,,,0100000,144,22,11111111111111,0
17,17,20,28,26,,,0010000,144,22,11111111111111,0
17,17,20,28,26,,,0001000,144,22,11111111111111,0
17,17,20,28,26,,,1000000,168,22,11111111111111,0
17,17,20,28,26,,,0100000,168,22,11111111111111,0
17,17,20,28,26,,,0010000,168,22,11111111111111,0
17,17,20,28,26,,,0001000,168,22,11111111111111,0
17,17,20,28,26,,,1000000,192,22,11111111111111,6
17,17,20,28,26,,,0010000,192,22,11111111111111,6
17,17,20,28,26,,,0001000,192,22,11111111111111,6
17,17,20,28,26,,,1000000,216,22,11111111111111,8
17,17,20,28,26,,,0001000,216,22,11111111111111,8
17,17,20,29,26,,,1000000,96,22,11111111111111,6
17,17,20,29,26,,,0100000,96,22,11111111111111,6
17,17,20,29,26,,,0010000,96,22,11111111111111,6
17,17,20,29,26,,,0001000,96,22,11111111111111,6
17,17,20,29,26,,,1000000,120,22,11111111111111,0
17,17,20,29,26,,,0100000,120,22,11111111111111,0
17,17,20,29,26,,,0010000,120,22,11111111111111,0
17,17,20,29,26,,,0001000,120,22,11111111111111,0
17,17,20,29,26,,,1000000,144,22,11111111111111,0
17,17,20,29,26,,,0100000,144,22,11111111111111,0
17,17,20,29,26,,,0010000,144,22,11111111111111,0
17,17,20,29,26,,,0001000,144,22,11111111111111,0
17,17,20,29,26,,,1000000,168,22,11111111111111,0
17,17,20,29,26,,,0100000,168,22,11111111111111,0
17,17,20,29,26,,,0010000,168,22,11111111111111,0
17,17,20,29,26,,,0001000,168,22,11111111111111,0
17,17,20,29,26,,,1000000,192,22,11111111111111,6
17,17,20,29,26,,,0010000,192,22,11111111111111,6
17,17,20,29,26,,,0001000,192,22,11111111111111,6
17,17,20,29,26,,,1000000,216,22,11111111111111,8
17,17,20,29,26,,,0001000,216,22,11111111111111,8
17,17,20,30,27,,,0100000,96,22,11111111111111,16
17,17,20,30,27,,,0010000,96,22,11111111111111,16
17,17,20,30,27,,,0001000,96,22,11111111111111,16
17,17,20,30,27,,,0000100,96,22,11111111111111,16
17,17,20,30,27,,,0100000,120,22,11111111111111,8
17,17,20,30,27,,,0010000,120,22,11111111111111,8
17,17,20,30,27,,,0001000,120,22,11111111111111,8
17,17,20,30,27,,,0000100,120,22,11111111111111,8
17,17,20,30,27,,,0100000,144,22,11111111111111,0
17,17,20,30,27,,,0010000,144,22,11111111111111,0
17,17,20,30,27,,,0001000,144,22,11111111111111,0
17,17,20,30,27,,,0000100,144,22,11111111111111,0
17,17,20,30,27,,,0100000,168,22,11111111111111,0
17,17,20,30,27,,,0010000,168,22,11111111111111,0
17,17,20,30,27,,,0001000,168,22,11111111111111,0
17,17,20,30,27,,,0000100,168,22,11111111111111,2
17,17,20,30,27,,,0100000,192,22,11111111111111,0
17,17,20,30,27,,,0010000,192,22,11111111111111,0
17,17,20,30,27,,,0001000,192,22,11111111111111,0
17,17,20,30,27,,,0000100,192,22,11111111111111,2
17,17,20,30,27,,,1000000,216,22,11111111111111,10
17,17,20,30,27,,,0100000,216,22,11111111111111,10
17,17,20,30,27,,,0010000,216,22,11111111111111,10
17,17,20,30,27,,,0001000,216,22,11111111111111,10
17,17,20,30,27,,,0000100,216,22,11111111111111,10
17,17,20,31,25,,,0100000,96,22,11111111111111,16
17,17,20,31,25,,,0010000,96,22,11111111111111,16
17,17,20,31,25,,,0001000,96,22,11111111111111,16
17,17,20,31,25,,,0000100,96,22,11111111111111,16
17,17,20,31,25,,,0100000,120,22,11111111111111,8
17,17,20,31,25,,,0010000,120,22,11111111111111,8
17,17,20,31,25,,,0001000,120,22,11111111111111,8
17,17,20,31,25,,,0000100,120,22,11111111111111,8
17,17,20,31,25,,,0100000,144,22,11111111111111,0
17,17,20,31,25,,,0010000,144,22,11111111111111,0
17,17,20,31,25,,,0001000,144,22,11111111111111,0
17,17,20,31,25,,,0000100,144,22,11111111111111,0
17,17,20,31,25,,,0100000,168,22,11111111111111,0
17,17,20,31,25,,,0010000,168,22,11111111111111,0
17,17,20,31,25,,,0001000,168,22,11111111111111,0
17,17,20,31,25,,,0000100,168,22,11111111111111,2
17,17,20,31,25,,,0100000,192,22,11111111111111,0
17,17,20,31,25,,,0010000,192,22,11111111111111,0
17,17,20,31,25,,,0001000,192,22,11111111111111,0
17,17,20,31,25,,,0000100,192,22,11111111111111,2
17,17,20,31,25,,,1000000,216,22,11111111111111,10
17,17,20,31,25,,,0100000,216,22,11111111111111,10
17,17,20,31,25,,,0010000,216,22,11111111111111,10
17,17,20,31,25,,,0001000,216,22,11111111111111,10
17,17,20,31,25,,,0000100,216,22,11111111111111,10
17,17,20,32,25,,,1000000,96,22,11111111111111,10
17,17,20,32,25,,,0100000,96,22,11111111111111,10
17,17,20,32,25,,,0010000,96,22,11111111111111,10
17,17,20,32,25,,,0001000,96,22,11111111111111,10
17,17,20,32,25,,,0000100,96,22,11111111111111,10
17,17,20,32,25,,,0100000,120,22,11111111111111,0
17,17,20,32,25,,,0010000,120,22,11111111111111,0
17,17,20,32,25,,,0001000,120,22,11111111111111,0
17,17,20,32,25,,,1000000,144,22,11111111111111,0
17,17,20,32,25,,,0100000,144,22,11111111111111,0
17,17,20,32,25,,,0010000,144,22,11111111111111,0
17,17,20,32,25,,,0001000,144,22,11111111111111,0
17,17,20,32,25,,,0000100,144,22,11111111111111,10
17,17,20,32,25,,,1000000,168,22,11111111111111,0
17,17,20,32,25,,,0010000,168,22,11111111111111,0
17,17,20,32,25,,,0001000,168,22,11111111111111,0
17,17,20,32,25,,,0000100,168,22,11111111111111,12
17,17,20,32,25,,,1000000,192,22,11111111111111,0
17,17,20,32,25,,,0100000,192,22,11111111111111,0
17,17,20,32,25,,,0010000,192,22,11111111111111,0
17,17,20,32,25,,,0001000,192,22,11111111111111,0
17,17,20,32,25,,,0000100,192,22,11111111111111,12
