course_id,config_id,subpart_id,class_id,class_limit,class_room,class_parent,class_days,class_start,class_length,class_weeks,class_penalty
4,4,5,12,25,,,1000000,216,22,1010101010101,0
4,4,5,12,25,,,0100000,216,22,1010101010101,0
4,4,5,12,25,,,0010000,216,22,1010101010101,0
4,4,5,12,25,,,0001000,216,22,1010101010101,0
4,4,5,13,25,,,1000000,216,22,0101010101010,0
4,4,5,13,25,,,0100000,216,22,0101010101010,0
4,4,5,13,25,,,0010000,216,22,0101010101010,0
4,4,5,13,25,,,0001000,216,22,0101010101010,0
5,5,6,14,105,,,1000000,96,22,1111111111111,12
5,5,6,14,105,,,0100000,96,22,1111111111111,12
5,5,6,14,105,,,0010000,96,22,1111111111111,12
5,5,6,14,105,,,0001000,96,22,1111111111111,12
5,5,6,14,105,,,0000100,96,22,1111111111111,12
5,5,6,14,105,,,1000000,120,22,1111111111111,0
5,5,6,14,105,,,0100000,120,22,1111111111111,0
5,5,6,14,105,,,0010000,120,22,1111111111111,0
5,5,6,14,105,,,0001000,120,22,1111111111111,0
5,5,6,14,105,,,0000100,120,22,1111111111111,0
5,5,6,14,105,,,1000000,144,22,1111111111111,0
5,5,6,14,105,,,0100000,144,22,1111111111111,0
5,5,6,14,105,,,0010000,144,22,1111111111111,0
5,5,6,14,105,,,0001000,144,22,1111111111111,0
5,5,6,14,105,,,0000100,144,22,1111111111111,6
5,5,6,14,105,,,1000000,168,22,1111111111111,0
5,5,6,14,105,,,0100000,168,22,1111111111111,0
5,5,6,14,105,,,0010000,168,22,1111111111111,0
5,5,6,14,105,,,0001000,168,22,1111111111111,0
5,5,6,14,105,,,0000100,168,22,1111111111111,8
5,5,7,15,35,,,1000000,96,22,1111111111111,12
5,5,7,15,35,,,0100000,96,22,1111111111111,12
5,5,7,15,35,,,0010000,96,22,1111111111111,12
5,5,7,15,35,,,0001000,96,22,1111111111111,12
5,5,7,15,35,,,0000100,96,22,1111111111111,12
5,5,7,15,35,,,1000000,120,22,1111111111111,0
5,5,7,15,35,,,0100000,120,22,1111111111111,0
5,5,7,15,35,,,0010000,120,22,1111111111111,0
5,5,7,15,35,,,0001000,120,22,1111111111111,0
5,5,7,15,35,,,0000100,120,22,1111111111111,0
5,5,7,15,35,,,1000000,144,22,1111111111111,0
5,5,7,15,35,,,0100000,144,22,1111111111111,0
5,5,7,15,35,,,0010000,144,22,1111111111111,0
5,5,7,15,35,,,0001000,144,22,1111111111111,0
5,5,7,15,35,,,0000100,144,22,1111111111111,6
5,5,7,15,35,,,1000000,168,22,1111111111111,0
5,5,7,15,35,,,0100000,168,22,1111111111111,0
5,5,7,15,35,,,0010000,168,22,1111111111111,0
5,5,7,15,35,,,0001000,168,22,1111111111111,0
5,5,7,15,35,,,0000100,168,22,1111111111111,8
5,5,7,16,35,,,1000000,96,22,1111111111111,12
5,5,7,16,35,,,0100000,96,22,1111111111111,12
5,5,7,16,35,,,0010000,96,22,1111111111111,12
5,5,7,16,35,,,0001000,96,22,1111111111111,12
5,5,7,16,35,,,0000100,96,22,1111111111111,12
5,5,7,16,35,,,1000000,120,22,1111111111111,0
5,5,7,16,35,,,0100000,120,22,1111111111111,0
5,5,7,16,35,,,0010000,120,22,1111111111111,0
5,5,7,16,35,,,0001000,120,22,1111111111111,0
5,5,7,16,35,,,0000100,120,22,1111111111111,0
5,5,7,16,35,,,1000000,144,22,1111111111111,0
5,5,7,16,35,,,0100000,144,22,1111111111111,0
5,5,7,16,35,,,0010000,144,22,1111111111111,0
5,5,7,16,35,,,0001000,144,22,1111111111111,0
5,5,7,16,35,,,0000100,144,22,1111111111111,6
5,5,7,16,35,,,1000000,168,22,1111111111111,0
5,5,7,16,35,,,0100000,168,22,1111111111111,0
5,5,7,16,35,,,0010000,168,22,1111111111111,0
5,5,7,16,35,,,0001000,168,22,1111111111111,0
5,5,7,16,35,,,0000100,168,22,1111111111111,8
5,5,7,17,35,,,1000000,96,22,1111111111111,78
5,5,7,17,35,,,0100000,96,22,1111111111111,78
5,5,7,17,35,,,0010000,96,22,1111111111111,78
5,5,7,17,35,,,0001000,96,22,1111111111111,78
5,5,7,17,35,,,0000100,96,22,1111111111111,78
5,5,7,17,35,,,1000000,120,22,1111111111111,78
5,5,7,17,35,,,0100000,120,22,1111111111111,78
5,5,7,17,35,,,0010000,120,22,1111111111111,78
5,5,7,17,35,,,0001000,120,22,1111111111111,78
5,5,7,17,35,,,0000100,120,22,1111111111111,78
5,5,7,17,35,,,1000000,144,22,1111111111111,78
5,5,7,17,35,,,0100000,144,22,1111111111111,78
5,5,7,17,35,,,0010000,144,22,1111111111111,78
5,5,7,17,35,,,0001000,144,22,1111111111111,78
5,5,7,17,35,,,0000100,144,22,1111111111111,78
5,5,7,17,35,,,1000000,168,22,1111111111111,78
5,5,7,17,35,,,0100000,168,22,1111111111111,78
5,5,7,17,35,,,0010000,168,22,1111111111111,78
5,5,7,17,35,,,0001000,168,22,1111111111111,78
5,5,7,17,35,,,0000100,168,22,1111111111111,80
5,5,7,17,35,,,1000000,192,22,1111111111111,78
5,5,7,17,35,,,0100000,192,22,1111111111111,78
5,5,7,17,35,,,0010000,192,22,1111111111111,78
5,5,7,17,35,,,0001000,192,22,1111111111111,78
5,5,7,17,35,,,0000100,192,22,1111111111111,80
5,5,7,17,35,,,1000000,216,22,1111111111111,0
5,5,7,17,35,,,0010000,216,22,1111111111111,0
5,5,7,17,35,,,0001000,216,22,1111111111111,0
5,5,7,17,35,,,0000100,216,22,1111111111111,80
6,6,8,18,20,,,0100000,96,22,1111111111111,24
6,6,8,18,20,,,0010000,96,22,1111111111111,24
6,6,8,18,20,,,0100000,120,22,1111111111111,0
6,6,8,18,20,,,0010000,120,22,1111111111111,0
6,6,8,18,20,,,0100000,144,22,1111111111111,0
6,6,8,18,20,,,0010000,144,22,1111111111111,0
6,6,8,18,20,,,0010000,168,22,1111111111111,0
6,6,8,18,20,,,0010000,192,22,1111111111111,24
7,7,9,19,20,,,0010000,168,22,1111111111111,0
8,8,10,20,120,,,0100000,168,22,1111111111111,0
9,9,11,21,12,,,0000100,120,22,1111111111111,0
10,10,12,22,15,,,0100000,192,22,1111111111111,0
11,11,13,23,25,,,0010000,144,22,1111111111111,0
11,11,13,23,25,,,0010000,168,22,1111111111111,0
11,11,13,23,25,,,0010000,192,22,1111111111111,0
11,11,13,23,25,,,0010000,216,22,1111111111111,2
12,12,14,24,120,,,0010000,120,22,1111111111111,0
12,12,14,24,120,,,0001000,120,22,1111111111111,0
12,12,14,24,120,,,0010000,144,22,1111111111111,0
12,12,14,24,120,,,0001000,144,22,1111111111111,0
12,12,14,24,120,,,1000000,168,22,1111111111111,0
12,12,14,24,120,,,0100000,168,22,1111111111111,0
12,12,14,24,120,,,0010000,168,22,1111111111111,0
13,13,15,25,15,,,1000000,120,22,1111111111111,0
13,13,15,25,15,,,0010000,120,22,1111111111111,0
13,13,15,25,15,,,0000100,120,22,1111111111111,0
13,13,15,25,15,,,0010000,144,22,1111111111111,0
13,13,15,25,15,,,0000100,144,22,1111111111111,0
14,14,16,26,32,,,1000000,96,22,1111111111111,0
14,14,16,26,32,,,0100000,96,22,1111111111111,0
14,14,16,26,32,,,0010000,96,22,1111111111111,0
14,14,16,26,32,,,0001000,96,22,1111111111111,0
14,14,16,26,32,,,0000100,96,22,1111111111111,0
14,14,16,26,32,,,1000000,120,22,1111111111111,0
14,14,16,26,32,,,0100000,120,22,1111111111111,0
14,14,16,26,32,,,0010000,120,22,1111111111111,0
14,14,16,26,32,,,0001000,120,22,1111111111111,0
14,14,16,26,32,,,0000100,120,22,1111111111111,0
15,15,17,27,600,,,1000000,96,22,1111111111111,0
15,15,18,28,25,,,1000000,120,22,1111111111111,0
15,15,18,28,25,,,0100000,120,22,1111111111111,0
15,15,18,28,25,,,0010000,120,22,1111111111111,0
15,15,18,28,25,,,0001000,120,22,1111111111111,0
15,15,18,28,25,,,0000100,120,22,1111111111111,0
15,15,18,28,25,,,1000000,144,22,1111111111111,0
15,15,18,28,25,,,0100000,144,22,1111111111111,0
15,15,18,28,25,,,0010000,144,22,1111111111111,0
15,15,18,28,25,,,0001000,144,22,1111111111111,0
15,15,18,28,25,,,0000100,144,22,1111111111111,32
15,15,18,28,25,,,0010000,168,22,1111111111111,0
15,15,18,28,25,,,0000100,168,22,1111111111111,34
15,15,18,28,25,,,1000000,192,22,1111111111111,8
15,15,18,28,25,,,0100000,192,22,1111111111111,8
15,15,18,28,25,,,0000100,192,22,1111111111111,34
15,15,18,29,25,,,1000000,120,22,1111111111111,0
15,15,18,30,25,,,0100000,96,22,1111111111111,0
15,15,18,30,25,,,0010000,96,22,1111111111111,0
15,15,18,30,25,,,0001000,96,22,1111111111111,0
15,15,18,30,25,,,0000100,96,22,1111111111111,0
15,15,18,30,25,,,0100000,120,22,1111111111111,0
15,15,18,30,25,,,0010000,120,22,1111111111111,0
15,15,18,30,25,,,0001000,120,22,1111111111111,0
15,15,18,30,25,,,0000100,120,22,1111111111111,0
15,15,18,30,25,,,0100000,144,22,1111111111111,0
15,15,18,30,25,,,0010000,144,22,1111111111111,0
15,15,18,30,25,,,0001000,144,22,1111111111111,0
15,15,18,30,25,,,0000100,144,22,1111111111111,24
15,15,18,30,25,,,0100000,168,22,1111111111111,0
15,15,18,30,25,,,0010000,168,22,1111111111111,0
15,15,18,30,25,,,0001000,168,22,1111111111111,0
15,15,18,30,25,,,0000100,168,22,1111111111111,26
15,15,18,30,25,,,0100000,192,22,1111111111111,6
15,15,18,30,25,,,0010000,192,22,1111111111111,6
15,15,18,30,25,,,0001000,192,22,1111111111111,6
15,15,18,30,25,,,0000100,192,22,1111111111111,26
15,15,18,30,25,,,0100000,216,22,1111111111111,26
15,15,18,30,25,,,0010000,216,22,1111111111111,26
15,15,18,30,25,,,0001000,216,22,1111111111111,26
15,15,18,30,25,,,0000100,216,22,1111111111111,26
15,15,18,31,25,,,0100000,96,22,1111111111111,0
15,15,18,31,25,,,0010000,96,22,1111111111111,0
15,15,18,31,25,,,0001000,96,22,1111111111111,0
15,15,18,31,25,,,0000100,96,22,1111111111111,0
15,15,18,31,25,,,1000000,120,22,1111111111111,0
15,15,18,31,25,,,0100000,120,22,1111111111111,0
15,15,18,31,25,,,0010000,120,22,1111111111111,0
15,15,18,31,25,,,0001000,120,22,1111111111111,0
15,15,18,31,25,,,0000100,120,22,1111111111111,0
15,15,18,31,25,,,1000000,144,22,1111111111111,0
15,15,18,31,25,,,0100000,144,22,1111111111111,0
15,15,18,31,25,,,0010000,144,22,1111111111111,0
15,15,18,31,25,,,0001000,144,22,1111111111111,0
15,15,18,31,25,,,0000100,144,22,1111111111111,30
15,15,18,31,25,,,1000000,168,22,1111111111111,0
15,15,18,31,25,,,0100000,168,22,1111111111111,0
15,15,18,31,25,,,0010000,168,22,1111111111111,0
15,15,18,31,25,,,0001000,168,22,1111111111111,0
15,15,18,31,25,,,0000100,168,22,1111111111111,32
15,15,18,31,25,,,1000000,192,22,1111111111111,12
15,15,18,31,25,,,0100000,192,22,1111111111111,12
15,15,18,31,25,,,0010000,192,22,1111111111111,12
15,15,18,31,25,,,0001000,192,22,1111111111111,12
15,15,18,31,25,,,0000100,192,22,1111111111111,32
15,15,18,31,25,,,1000000,216,22,1111111111111,32
15,15,18,31,25,,,0100000,216,22,1111111111111,32
15,15,18,31,25,,,0010000,216,22,1111111111111,32
15,15,18,31,25,,,0001000,216,22,1111111111111,32
15,15,18,31,25,,,0000100,216,22,1111111111111,32
15,15,18,32,25,,,0100000,96,22,1111111111111,0
15,15,18,32,25,,,0010000,96,22,1111111111111,0
15,15,18,32,25,,,0001000,96,22,1111111111111,0
15,15,18,32,25,,,0000100,96,22,1111111111111,0
15,15,18,32,25,,,1000000,120,22,1111111111111,0
15,15,18,32,25,,,0100000,120,22,1111111111111,0
15,15,18,32,25,,,0010000,120,22,1111111111111,0
15,15,18,32,25,,,0001000,120,22,1111111111111,0
15,15,18,32,25,,,0000100,120,22,1111111111111,0
15,15,18,32,25,,,1000000,144,22,1111111111111,0
15,15,18,32,25,,,0100000,144,22,1111111111111,0
15,15,18,32,25,,,0010000,144,22,1111111111111,0
15,15,18,32,25,,,0001000,144,22,1111111111111,0
15,15,18,32,25,,,0000100,144,22,1111111111111,30
15,15,18,32,25,,,1000000,168,22,1111111111111,0
15,15,18,32,25,,,0100000,168,22,1111111111111,0
15,15,18,32,25,,,0010000,168,22,1111111111111,0
15,15,18,32,25,,,0001000,168,22,1111111111111,0
15,15,18,32,25,,,0000100,168,22,1111111111111,32
15,15,18,32,25,,,1000000,192,22,1111111111111,12
15,15,18,32,25,,,0100000,192,22,1111111111111,12
15,15,18,32,25,,,0010000,192,22,1111111111111,12
15,15,18,32,25,,,0001000,192,22,1111111111111,12
15,15,18,32,25,,,0000100,192,22,1111111111111,32
15,15,18,32,25,,,1000000,216,22,1111111111111,32
15,15,18,32,25,,,0100000,216,22,1111111111111,32
15,15,18,32,25,,,0010000,216,22,1111111111111,32
15,15,18,32,25,,,0001000,216,22,1111111111111,32
15,15,18,32,25,,,0000100,216,22,1111111111111,32
15,15,18,33,25,,,0100000,96,22,1111111111111,0
15,15,18,33,25,,,0010000,96,22,1111111111111,0
15,15,18,33,25,,,0001000,96,22,1111111111111,0
15,15,18,33,25,,,0000100,96,22,1111111111111,0
15,15,18,33,25,,,1000000,120,22,1111111111111,0
15,15,18,33,25,,,0100000,120,22,1111111111111,0
15,15,18,33,25,,,0010000,120,22,1111111111111,0
15,15,18,33,25,,,0001000,120,22,1111111111111,0
15,15,18,33,25,,,0000100,120,22,1111111111111,0
15,15,18,33,25,,,0100000,144,22,1111111111111,6
15,15,18,33,25,,,0010000,144,22,1111111111111,6
15,15,18,33,25,,,0000100,144,22,1111111111111,30
15,15,18,33,25,,,0100000,168,22,1111111111111,6
15,15,18,33,25,,,0010000,168,22,1111111111111,6
15,15,18,33,25,,,0000100,168,22,1111111111111,32
15,15,18,33,25,,,0100000,192,22,1111111111111,12
15,15,18,33,25,,,0010000,192,22,1111111111111,12
15,15,18,33,25,,,0000100,192,22,1111111111111,32
15,15,18,33,25,,,0100000,216,22,1111111111111,32
15,15,18,33,25,,,0010000,216,22,1111111111111,32
15,15,18,33,25,,,0000100,216,22,1111111111111,32
15,15,18,34,25,,,0100000,96,22,1111111111111,0
15,15,18,34,25,,,0010000,96,22,1111111111111,0
15,15,18,34,25,,,0001000,96,22,1111111111111,0
15,15,18,34,25,,,0000100,96,22,1111111111111,0
15,15,18,34,25,,,1000000,120,22,1111111111111,0
15,15,18,34,25,,,0100000,120,22,1111111111111,0
15,15,18,34,25,,,0010000,120,22,1111111111111,0
15,15,18,34,25,,,0001000,120,22,1111111111111,0
15,15,18,34,25,,,0000100,120,22,1111111111111,0
15,15,18,34,25,,,0100000,144,22,1111111111111,6
15,15,18,34,25,,,0010000,144,22,1111111111111,6
15,15,18,34,25,,,0000100,144,22,1111111111111,30
15,15,18,34,25,,,0100000,168,22,1111111111111,6
15,15,18,34,25,,,0010000,168,22,1111111111111,6
15,15,18,34,25,,,0000100,168,22,1111111111111,32
15,15,18,34,25,,,0100000,192,22,1111111111111,12
15,15,18,34,25,,,0010000,192,22,1111111111111,12
15,15,18,34,25,,,0000100,192,22,1111111111111,32
15,15,18,34,25,,,0100000,216,22,1111111111111,32
15,15,18,34,25,,,0010000,216,22,1111111111111,32
15,15,18,34,25,,,0000100,216,22,1111111111111,32
15,15,18,35,25,,,0100000,96,22,1111111111111,6
15,15,18,35,25,,,0010000,96,22,1111111111111,6
15,15,18,35,25,,,0001000,96,22,1111111111111,6
15,15,18,35,25,,,0000100,96,22,1111111111111,6
15,15,18,35,25,,,0100000,120,22,1111111111111,0
15,15,18,35,25,,,0010000,120,22,1111111111111,0
15,15,18,35,25,,,0001000,120,22,1111111111111,0
15,15,18,35,25,,,1000000,144,22,1111111111111,0
15,15,18,35,25,,,0100000,144,22,1111111111111,0
15,15,18,35,25,,,0010000,144,22,1111111111111,0
15,15,18,35,25,,,0001000,144,22,1111111111111,0
15,15,18,35,25,,,0000100,144,22,1111111111111,30
15,15,18,35,25,,,1000000,168,22,1111111111111,0
15,15,18,35,25,,,0010000,168,22,1111111111111,0
15,15,18,35,25,,,0001000,168,22,1111111111111,0
15,15,18,35,25,,,0000100,168,22,1111111111111,32
15,15,18,35,25,,,1000000,192,22,1111111111111,12
15,15,18,35,25,,,0100000,192,22,1111111111111,12
15,15,18,35,25,,,0010000,192,22,1111111111111,12
15,15,18,35,25,,,0001000,192,22,1111111111111,12
15,15,18,35,25,,,0000100,192,22,1111111111111,32
15,15,18,35,25,,,1000000,216,22,1111111111111,32
15,15,18,35,25,,,0100000,216,22,1111111111111,32
15,15,18,35,25,,,0010000,216,22,1111111111111,32
15,15,18,35,25,,,0001000,216,22,1111111111111,32
15,15,18,35,25,,,0000100,216,22,1111111111111,32
15,15,18,36,25,,,0100000,96,22,1111111111111,0
15,15,18,36,25,,,0010000,96,22,1111111111111,0
15,15,18,36,25,,,0001000,96,22,1111111111111,0
15,15,18,36,25,,,0000100,96,22,1111111111111,0
15,15,18,36,25,,,1000000,120,22,1111111111111,0
15,15,18,36,25,,,0100000,120,22,1111111111111,0
15,15,18,36,25,,,0010000,120,22,1111111111111,0
15,15,18,36,25,,,0001000,120,22,1111111111111,0
15,15,18,36,25,,,0000100,120,22,1111111111111,0
15,15,18,36,25,,,1000000,144,22,1111111111111,0
15,15,18,36,25,,,0100000,144,22,1111111111111,0
15,15,18,36,25,,,0010000,144,22,1111111111111,0
15,15,18,36,25,,,0001000,144,22,1111111111111,0
15,15,18,36,25,,,0000100,144,22,1111111111111,40
15,15,18,36,25,,,1000000,168,22,1111111111111,0
15,15,18,36,25,,,0100000,168,22,1111111111111,0
15,15,18,36,25,,,0010000,168,22,1111111111111,0
15,15,18,36,25,,,0001000,168,22,1111111111111,0
15,15,18,36,25,,,0000100,168,22,1111111111111,42
15,15,18,36,25,,,1000000,192,22,1111111111111,10
15,15,18,36,25,,,0100000,192,22,1111111111111,10
15,15,18,36,25,,,0010000,192,22,1111111111111,10
15,15,18,36,25,,,0001000,192,22,1111111111111,10
15,15,18,36,25,,,0000100,192,22,1111111111111,42
15,15,18,36,25,,,1000000,216,22,1111111111111,42
15,15,18,36,25,,,0100000,216,22,1111111111111,42
15,15,18,36,25,,,0010000,216,22,1111111111111,42
15,15,18,36,25,,,0001000,216,22,1111111111111,42
15,15,18,36,25,,,0000100,216,22,1111111111111,42
15,15,18,37,25,,,0100000,96,22,1111111111111,0
15,15,18,37,25,,,0010000,96,22,1111111111111,0
15,15,18,37,25,,,0001000,96,22,1111111111111,0
15,15,18,37,25,,,0000100,96,22,1111111111111,0
15,15,18,37,25,,,0100000,120,22,1111111111111,24
15,15,18,37,25,,,0010000,120,22,1111111111111,24
15,15,18,37,25,,,0001000,120,22,1111111111111,24
15,15,18,37,25,,,0000100,120,22,1111111111111,24
15,15,18,37,25,,,0100000,144,22,1111111111111,24
15,15,18,37,25,,,0010000,144,22,1111111111111,24
15,15,18,37,25,,,0001000,144,22,1111111111111,24
15,15,18,37,25,,,0000100,144,22,1111111111111,48
15,15,18,38,25,,,0100000,96,22,1111111111111,0
15,15,18,38,25,,,0010000,96,22,1111111111111,0
15,15,18,38,25,,,0001000,96,22,1111111111111,0
15,15,18,38,25,,,0000100,96,22,1111111111111,0
15,15,18,38,25,,,1000000,120,22,1111111111111,0
15,15,18,38,25,,,0100000,120,22,1111111111111,0
15,15,18,38,25,,,0010000,120,22,1111111111111,0
15,15,18,38,25,,,0001000,120,22,1111111111111,0
15,15,18,38,25,,,0000100,120,22,1111111111111,0
15,15,18,38,25,,,1000000,144,22,1111111111111,0
15,15,18,38,25,,,0100000,144,22,1111111111111,0
15,15,18,38,25,,,0010000,144,22,1111111111111,0
15,15,18,38,25,,,0001000,144,22,1111111111111,0
15,15,18,38,25,,,0000100,144,22,1111111111111,40
15,15,18,38,25,,,1000000,168,22,1111111111111,0
15,15,18,38,25,,,0100000,168,22,1111111111111,0
15,15,18,38,25,,,0010000,168,22,1111111111111,0
15,15,18,38,25,,,0001000,168,22,1111111111111,0
15,15,18,38,25,,,0000100,168,22,1111111111111,42
15,15,18,38,25,,,1000000,192,22,1111111111111,10
15,15,18,38,25,,,0100000,192,22,1111111111111,10
15,15,18,38,25,,,0010000,192,22,1111111111111,10
15,15,18,38,25,,,0001000,192,22,1111111111111,10
15,15,18,38,25,,,0100000,216,22,1111111111111,42
15,15,18,38,25,,,0010000,216,22,1111111111111,42
15,15,18,38,25,,,0001000,216,22,1111111111111,42
15,15,18,39,25,,,0100000,96,22,1111111111111,0
15,15,18,39,25,,,0010000,96,22,1111111111111,0
15,15,18,39,25,,,0001000,96,22,1111111111111,0
15,15,18,39,25,,,0000100,96,22,1111111111111,0
15,15,18,39,25,,,1000000,120,22,1111111111111,0
15,15,18,39,25,,,0100000,120,22,1111111111111,0
15,15,18,39,25,,,0010000,120,22,1111111111111,0
15,15,18,39,25,,,0001000,120,22,1111111111111,0
15,15,18,39,25,,,0000100,120,22,1111111111111,0
15,15,18,39,25,,,1000000,144,22,1111111111111,0
15,15,18,39,25,,,0100000,144,22,1111111111111,0
15,15,18,39,25,,,0010000,144,22,1111111111111,0
15,15,18,39,25,,,0001000,144,22,1111111111111,0
